FIPS,INTPTLAT,INTPTLONG,2 classes,3 classes,4 classes,5 classes,6 classes,7 classes,8 classes,9 classes,10 classes,11 classes,12 classes,13 classes,14 classes,15 classes,16 classes,17 classes,18 classes,19 classes,20 classes,21 classes,22 classes,23 classes,24 classes,25 classes,26 classes,27 classes,28 classes,29 classes,30 classes,31 classes,32 classes,33 classes,34 classes,35 classes,36 classes,37 classes,38 classes,39 classes
06039000400,36.9193435,-120.3501354,1,0,1,1,1,1,0,1,1,4,4,1,1,1,0,3,1,0,9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
06039000502,36.9361811,-120.0540893,1,0,1,1,1,1,0,1,1,4,4,1,1,1,0,3,1,0,9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
06039000503,36.9703496,-120.1734248,1,0,1,1,1,1,0,1,1,4,4,1,1,1,0,3,1,0,9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
06039000506,37.0354441,-120.0985344,1,0,1,1,1,1,0,1,1,4,4,1,1,1,0,3,1,0,9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
06039000507,37.0365737,-119.9941659,1,0,1,1,1,1,0,1,1,4,4,1,1,1,0,3,1,0,9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
06039000508,36.962996,-119.9602082,1,0,1,1,1,1,0,1,1,4,4,1,1,1,0,3,1,0,9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
06039000509,36.9648983,-119.8457067,1,0,1,1,1,1,0,1,1,4,4,1,1,1,0,3,1,0,9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
06039000602,36.9719028,-120.0609518,1,0,1,1,1,1,0,1,1,4,4,1,1,1,0,3,1,0,9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
06039000603,36.9793126,-120.0497327,1,0,1,1,1,1,0,1,1,4,4,1,1,1,0,3,1,0,9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
06039000604,36.9796339,-120.0643287,1,0,1,1,1,1,0,1,1,4,4,1,1,1,0,3,1,0,9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
06039000700,36.9569657,-120.0851443,1,0,1,1,1,1,0,1,1,4,4,1,1,1,0,3,1,0,9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
06039000800,36.9597277,-120.0616242,1,0,1,1,1,1,0,1,1,4,4,1,1,1,0,3,1,0,9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
06039000900,36.9589685,-120.0448456,1,0,1,1,1,1,0,1,1,4,4,1,1,1,0,3,1,0,9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
06039001000,36.8838955,-119.9925738,1,0,1,1,1,1,0,1,1,4,4,1,1,1,0,3,1,0,9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
06047000201,37.459795,-120.7094467,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047000202,37.4123664,-120.7903626,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047000203,37.4290665,-120.7838842,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047000301,37.4002299,-120.6908186,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047000303,37.3413009,-120.7492817,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047000304,37.3783216,-120.7258108,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047000401,37.3402713,-120.8828702,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047000402,37.3998708,-120.8953613,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047000503,37.4217409,-120.5674195,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047000504,37.3941884,-120.611118,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047000505,37.3574463,-120.6497408,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047000601,37.3603045,-120.62207,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047000602,37.3564573,-120.6034458,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047000603,37.3657737,-120.5979864,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047000701,37.3473607,-120.6047007,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047000702,37.3229826,-120.6072647,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047000801,37.3545046,-120.579253,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047000802,37.3434621,-120.5855674,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047000901,37.2016004,-120.5705923,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047000902,37.322387,-120.5557004,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047001002,37.3407645,-120.4935293,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047001003,37.3196623,-120.4948113,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047001004,37.3183669,-120.477943,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047001005,37.3162975,-120.5116548,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047001101,37.3252966,-120.4601195,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047001200,37.3136674,-120.4472741,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047001301,37.3071923,-120.4917855,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047001302,37.3040353,-120.4781909,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047001401,37.2986943,-120.4642087,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047001402,37.3030351,-120.4432482,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047001501,37.2921587,-120.514891,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047001502,37.2987597,-120.4963376,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047001503,37.2927274,-120.4990995,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047001601,37.2916307,-120.4768042,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047001602,37.2803817,-120.4766004,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047001700,37.2869017,-120.4449003,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047001801,37.3461289,-120.4372681,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047001901,37.355853,-120.3392864,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047001902,37.2234532,-120.2255343,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047002000,37.2000819,-120.9591276,0,2,2,2,5,2,2,2,0,1,1,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,28,28,28,28,28,13,13,13,13,13,13
06047002100,36.9556144,-120.9829041,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047002201,37.0634558,-120.8585299,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047002202,37.0847273,-120.855277,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047002301,37.0495952,-120.8635711,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047002302,37.0786355,-120.8012173,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047002401,37.0439737,-120.6551864,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047002402,36.9746245,-120.6220705,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047002500,37.499088,-120.4694335,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06047002600,37.2895999,-120.4047796,0,2,2,2,5,2,2,2,0,1,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
06061020300,38.9052966,-121.0748502,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061020401,38.8923191,-121.0770752,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061020402,38.883438,-121.0643371,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061020501,38.8878788,-121.1494119,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061020502,38.8567146,-121.0997167,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061020601,38.7669083,-121.135857,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061020602,38.805202,-121.164918,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061020604,38.7553138,-121.2003901,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061020605,38.73169,-121.1936951,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061020606,38.7166599,-121.2083211,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061020710,38.7266398,-121.2378798,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,31,31,31,31,31,31,31,31
06061020711,38.738963,-121.2401149,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061020712,38.7386514,-121.2625533,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061020713,38.7331219,-121.2704703,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061020714,38.7246552,-121.2750016,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061020715,38.7237694,-121.2543801,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061020717,38.7523499,-121.2454961,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061020805,38.728908,-121.2933222,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061020806,38.7453902,-121.2762266,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061020901,38.7382,-121.293307,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061020908,38.7393452,-121.3164942,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021003,38.7645742,-121.275694,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021034,38.783729,-121.2990485,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021035,38.7598403,-121.3450222,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021037,38.7668105,-121.3197295,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021038,38.7573511,-121.3225905,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021039,38.7846135,-121.3520569,0,1,0,4,4,4,4,4,9,9,9,9,9,9,9,9,9,9,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
06061021040,38.7756083,-121.3472556,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021043,38.7822691,-121.3194929,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021044,38.7832996,-121.3353191,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021045,38.7556033,-121.298816,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021046,38.7653645,-121.305388,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021103,38.7956489,-121.2279836,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021106,38.7965217,-121.250877,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021108,38.7818607,-121.237039,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021109,38.78155,-121.2189633,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021122,38.8290525,-121.2420642,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021123,38.8481243,-121.2249758,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021128,38.7870482,-121.2609977,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021129,38.7786032,-121.2537196,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021130,38.8098522,-121.2687886,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021131,38.803745,-121.2618313,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021203,38.8271204,-121.1999804,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021204,38.8663777,-121.1915419,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021304,38.9695759,-121.283873,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021309,38.8268169,-121.2796761,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021322,38.8437805,-121.3951833,0,1,0,0,0,5,5,5,2,0,5,5,2,2,2,2,2,2,2,2,2,2,0,17,17,17,17,17,17,17,17,17,17,17,35,35,35,35
06061021401,38.8964967,-121.2859939,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021403,38.8903019,-121.303039,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021501,38.9192661,-121.1180058,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021502,38.922298,-121.0567377,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021603,38.9522451,-121.1106507,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021604,38.983718,-121.1657403,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021801,38.9814721,-121.0699172,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061021802,38.9479978,-121.0601198,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061022400,38.7658974,-121.2390477,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061022500,38.7391442,-121.3640005,0,1,0,0,2,0,1,0,5,5,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,0,33,33,33,33,33,33
06061022600,38.7796506,-121.2862871,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061022800,38.789047,-121.2771141,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061022900,38.8000444,-121.2774336,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061023000,38.8062227,-121.2959935,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061023100,38.8007142,-121.331297,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061023200,38.8545204,-121.3262772,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061023300,38.8758804,-121.3178888,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
06061023400,38.910134,-121.3490202,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061023500,38.8474985,-121.2864775,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061023600,38.856861,-121.2638454,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061023700,38.8721495,-121.282875,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061023800,38.876759,-121.2561132,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06061023900,38.8889816,-121.3278582,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,17,8,8,8,8,8,8,3,1,1,1,1,1,0,4,4,4,4,4,4,4,4
06067000100,38.5777705,-121.432632,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,10,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
06067000200,38.5740594,-121.440758,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067000300,38.5773838,-121.4547432,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067000400,38.5800964,-121.4693603,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067000500,38.5834331,-121.4823108,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,3,3,3,3
06067000600,38.5854811,-121.4916773,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067000700,38.5818714,-121.5016595,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067000800,38.5770653,-121.5044795,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067001101,38.5772072,-121.4904629,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067001200,38.5716422,-121.4870807,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067001300,38.5684782,-121.4745179,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067001400,38.573984,-121.4721306,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067001500,38.5674597,-121.4593774,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
06067001600,38.5616628,-121.4396846,0,1,0,0,2,0,1,0,5,5,2,2,0,0,1,0,3,1,0,0,0,0,5,5,5,2,0,13,13,13,13,6,2,0,1,1,1,1
